id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4797773,單身宿舍_La Bois,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,,30,243,2025-08-07,1.87,13,0,2,
4798868,JW Rm6 for 2ppl (3mins to subway),24575135,Meifang,,Yau Tsim Mong,22.3199,114.17053,Private room,326,1,70,2025-08-04,0.54,11,364,5,
4834521,MongKok Rm18 (3mins to subway) 2ppl[NewDecoration],24575135,Meifang,,Yau Tsim Mong,22.31988,114.17053,Private room,,1,83,2025-08-07,0.64,11,363,9,
4835344,"Whole flat, 15 mins walk to MTR station",24889362,Jack,,Islands,22.2820541838612,113.94027260031797,Entire home/apt,450,1,0,,,1,359,0,
4836761,1.4 Mixed Dorm with Pod Style Bed,23801931,Mj,,Kowloon City,22.31961,114.18659,Shared room,299,1,139,2025-08-28,1.06,5,355,12,
4841805,JW Rm3 for 4 ppl  (3mins to subway),24575135,Meifang,,Yau Tsim Mong,22.31986,114.17053,Private room,496,1,152,2025-09-06,1.17,11,354,16,
4849950,location location location,8320211,A J,,Central & Western,22.27776,114.15474,Entire home/apt,,7,0,,,1,87,0,
4852992,MongKok Rm16 (3min to subway) 2ppl [NewDecoration],24575135,Meifang,,Yau Tsim Mong,22.31986,114.17059,Private room,353,1,117,2025-08-31,0.89,11,352,14,
4856303,MongKok Rm20 (3mins to subway) 4ppl[NewDecoration],24575135,Meifang,,Yau Tsim Mong,22.3199,114.17055,Private room,399,1,65,2025-08-19,0.50,11,361,3,
4858735,Ruby hostel female,23376488,Ruby,,Yau Tsim Mong,22.30929,114.172,Shared room,178,1,223,2025-09-08,1.70,15,57,71,
4858902,Ruby hostel 鹿比 female,23376488,Ruby,,Yau Tsim Mong,22.308786392211914,114.17095184326172,Shared room,178,1,358,2025-09-09,2.74,15,35,80,
4866210,MongKok Rm21 (3mins to subway) 3ppl[NewDecoration],24575135,Meifang,,Yau Tsim Mong,22.31989,114.17053,Private room,603,1,96,2025-07-29,0.74,11,355,5,
4881223,JW Rm5 for 4 ppl  (3mins to subway),24575135,Meifang,,Yau Tsim Mong,22.31998,114.17056,Private room,514,1,112,2025-01-02,0.86,11,364,3,
4892293,MongKok Rm19 (3mins to subway) 3ppl[NewDecoration],24575135,Meifang,,Yau Tsim Mong,22.31988,114.17053,Private room,,1,106,2025-08-11,0.82,11,365,6,
4959693,香港旺角女人街 近地铁口 温馨两大床4人房 干净舒适 交通便利美食环绕,24676635,娟娟,,Yau Tsim Mong,22.31705,114.17076,Entire home/apt,617,1,10,2025-02-01,0.09,4,364,1,
4959717,JW Twin Rm no.1 (3mins to subway),24575135,Meifang,,Yau Tsim Mong,22.31988,114.17053,Private room,308,1,75,2025-08-11,0.58,11,364,3,
5034364,2bd/1ba high floor Seaview apmt,23836269,Amika,,Central & Western,22.28058254338591,114.12445035505496,Entire home/apt,,5,4,2024-03-19,0.20,1,0,0,
5036625,SPECTACULAR Seaview NICE Room,15586744,Sven,,Sai Kung,22.29439,114.27338,Private room,600,28,52,2022-09-26,0.40,10,0,0,
5042965,SW07-Harbour View,23128629,Yu,,Central & Western,22.28822,114.14862,Entire home/apt,2500,2,212,2025-08-12,1.65,4,66,4,
5074403,Suite room for 1pax,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,,30,227,2019-11-15,1.75,13,0,0,
5158962,Ruby hostel 鹿比 female,23376488,Ruby,,Yau Tsim Mong,22.30769,114.17203,Shared room,173,1,220,2025-08-31,1.71,15,79,72,
5159313,ruby hostel female,23376488,Ruby,,Yau Tsim Mong,22.3097,114.16992,Shared room,178,1,169,2025-09-08,1.33,15,76,60,
5163619,實惠家庭六人房,10625315,H.Z,,Yau Tsim Mong,22.31988,114.17053,Private room,,1,9,2018-12-30,0.07,7,0,0,
5180563,家庭便利五人房,10625315,H.Z,,Yau Tsim Mong,22.3199,114.17062,Private room,,1,58,2024-10-27,0.45,7,0,1,
5207367,日租350元，最少租28晚。兩人房間上下層床。鄰近城市大學，近地铁站，交通便捷，整潔清靜，治安良好。,15955656,Ken,,Sham Shui Po,22.3333,114.16546,Entire home/apt,350,28,44,2024-02-21,0.36,2,357,0,
5208678,日租350元最少租28晚。兩人房間上下層床。鄰近香港城市大學近地鉄站，清靜整潔，交通便捷，治安良好。,15955656,Ken,,Sham Shui Po,22.33316,114.16513,Entire home/apt,350,28,26,2020-08-22,0.21,2,308,0,
5243206,溫馨家庭五人房,10625315,H.Z,,Yau Tsim Mong,22.3199,114.17074,Private room,,1,26,2024-04-18,0.21,7,0,0,
5255754,"Unique, spacious & superbly located",1038014,Eyal,,Central & Western,22.28444,114.15101,Entire home/apt,,6,76,2022-09-11,0.59,1,0,0,
5271925,實惠便利四人房,10625315,H.Z,,Yau Tsim Mong,22.31979,114.17078,Entire home/apt,559,1,42,2024-11-18,0.34,7,88,2,
5347247,Deluxe  Studio Flat with Terrace,2376514,Sun-Ok,,Central & Western,22.28439,114.1488,Entire home/apt,1800,28,1,2015-03-29,0.01,3,364,0,
5365324,休閒房間,19614862,Falix,,Yau Tsim Mong,22.31837,114.17157,Private room,426,7,1,2017-10-05,0.01,6,361,0,
5464143,5號房@香港萬悅賓館 尖沙咀地鐵口/市中心 高級雙人大床房+獨立浴室,28140685,Angel,,Yau Tsim Mong,22.2973,114.17253,Private room,308,1,183,2025-09-02,1.45,18,5,23,
5465122,Room No.1 @HK WAN YUE HOTEL,28140685,Angel,,Yau Tsim Mong,22.29728,114.17249,Private room,278,1,280,2025-09-01,2.18,18,5,20,
5465183,3號@香港萬悅賓館尖沙咀地鐵口/市中心 高級雙人大床房+獨立浴室,28140685,Angel,,Yau Tsim Mong,22.29728,114.17253,Private room,350,1,63,2025-08-09,0.51,18,21,19,
5465211,No.6@ Wan Yue Guesthouse Superior King Room,28140685,Angel,,Yau Tsim Mong,22.29749,114.17259,Private room,,1,114,2024-12-07,0.95,18,0,3,
5484418,No.2@ Wan Yue Guesthouse Superior King Room,28140685,Angel,,Yau Tsim Mong,22.29747,114.1726,Private room,348,1,200,2025-09-08,1.58,18,10,35,
5491259,Beautiful flat in the heart of HK,24017815,Alex,,Central & Western,22.28295,114.15344,Entire home/apt,600,4,27,2023-07-25,0.22,1,8,0,
5678100,"Quiet 2BR, 6min CausewayBay MTR TimeSq, nr HKCEC",29005537,Andrea,,Wan Chai,22.27828,114.18758,Entire home/apt,1094,4,238,2025-09-13,1.86,4,308,26,
5762711,#601 Cozy Double room by Dego,22121523,Emilie,,Yau Tsim Mong,22.29964,114.17162,Private room,1000,28,0,,,1,363,0,
5874991,4人家庭房 /4people Private Room Ensuite,30098437,Dragon Hostel,,Yau Tsim Mong,22.3207,114.17109,Private room,,1,37,2024-08-18,0.31,18,338,0,
5875014,Double Bed Private Ensuite,30098437,Dragon Hostel,,Yau Tsim Mong,22.32076,114.17034,Private room,,2,6,2016-09-21,0.05,18,345,0,
5936807,happy 3 person room歡樂三人房,9882100,利怡,,Yau Tsim Mong,22.31767,114.17032,Private room,579,2,12,2016-08-04,0.09,2,363,0,
5964537,802(Double RM)TsimShaTsui MTR Station,24215902,Sam,,Yau Tsim Mong,22.29758,114.17126,Private room,365,1,66,2024-02-14,0.52,7,356,0,
5971306,Single Room Private Bathroom 單人套房 (1),30098437,Dragon Hostel,,Yau Tsim Mong,22.31884,114.17007,Private room,,14,19,2024-04-19,0.17,18,316,0,
5992273,2 Min To MTR independent Double(Private Bathroom),31113999,Selena,,Yau Tsim Mong,22.31676,114.16959,Private room,273,1,337,2025-08-09,2.83,38,339,11,
6038067,Hop Inn - 4 Bed Mixed Dorm,2846792,Hop Inn,,Yau Tsim Mong,22.29684,114.17579,Shared room,313,1,13,2023-12-05,0.11,11,241,0,
6045117,"Happy Valley, Hong Kong",31373491,Maurice,,Wan Chai,22.26762,114.18575,Entire home/apt,1166,1,0,,,1,348,0,
6046605,L3 Inn (Tsim Sha Tsui Lock Road) - Double Bed,31381356,Wilson,,Yau Tsim Mong,22.29692,114.17044,Private room,310,2,113,2025-08-18,0.90,7,79,28,
6171123,B3 Inn - Family Room 2 Beds for 3,31381356,Wilson,,Yau Tsim Mong,22.29685,114.17232,Entire home/apt,1800,30,38,2019-04-23,0.30,7,180,0,
6267528,B3 Temple st 2beds Private 5min MTR self-checkin,6110860,May,,Yau Tsim Mong,22.30762,114.16982,Private room,263,1,118,2025-09-20,0.94,10,254,43,
6348825,MongKok CBC ExquisiteTriple Room,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,349,1,255,2025-04-05,2.14,38,329,6,
6349168,Comfy Twin bed room- 2 Min to MTR,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Hotel room,275,1,52,2020-11-14,0.44,38,344,0,
6349365,2 Min To MTR independent Quad Room,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,472,1,135,2025-07-22,1.13,38,55,10,
6409693,MongKok CBC Exquisite Double Room(Private Bathroom,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,265,1,230,2024-11-17,1.95,38,339,1,
6416090,Double Room,19614862,Falix,,Yau Tsim Mong,22.31793,114.16979,Private room,,7,3,2017-10-23,0.03,6,355,0,
6458947,Clean & cozy rm for 2 pax in Mong kok (Twin Room),31113999,Selena,,Yau Tsim Mong,22.31677,114.16959,Private room,275,1,154,2025-06-27,1.29,38,344,1,
6496401,SW06-courtyard view,23128629,Yu,,Central & Western,22.28808,114.14829,Entire home/apt,1975,2,200,2025-01-01,1.60,4,332,5,
6564083,SPK02-a hidden gem in old Kowloon 680 sqft,23128629,Yu,,Wong Tai Sin,22.33564,114.19696,Entire home/apt,2900,2,34,2025-05-04,0.31,4,348,4,
6581585,"MongKok CBC,2 mins to MTR,Private Twin room",31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Hotel room,275,1,41,2025-06-30,0.35,38,344,7,
6739179,Cozy Double Private room with air-con Wi-Fi,6110860,May,,Yau Tsim Mong,22.30971,114.17144,Private room,253,1,99,2025-09-15,0.80,10,269,51,
6742072,B5 Temple St Private 2beds room 5min MTR selfie-in,6110860,May,,Yau Tsim Mong,22.30776,114.17137,Private room,278,1,211,2025-09-19,1.70,10,261,41,
6770407,"Single Rm@Inn Square, Jordan, TST#6",34642523,Inn Square,,Yau Tsim Mong,22.30699,114.16571,Entire home/apt,315,2,56,2025-05-02,0.45,10,0,1,
6771249,"Single Rm@Inn Square, Jordan, TST#2",34642523,Inn Square,,Yau Tsim Mong,22.30676,114.16686,Private room,269,28,53,2023-05-17,0.43,10,0,0,
6823609,旺角女人街旁，洁净五人房,35740627,Haiyang,,Yau Tsim Mong,22.31859,114.17121,Private room,,1,11,2025-03-31,0.10,6,365,3,
6823719,旺角女人街旁， 舒适两人房,35740627,Haiyang,,Yau Tsim Mong,22.31639,114.16977,Private room,,1,25,2024-11-24,0.21,6,357,1,
6850615,Long-stay Wanchai 2-BR Flat- Airy & Charming,5308835,Louisa,,Wan Chai,22.27346,114.17567,Entire home/apt,1034,30,29,2025-08-03,0.24,1,83,3,
6856466,Studio J causeway bay,2767759,Alfred,,Wan Chai,22.27889,114.18472,Entire home/apt,400,90,1,2025-05-31,0.26,10,125,1,
6862749,3 months long term rental- unfurnished,32459735,Lora,,Wan Chai,22.28621,114.19222,Entire home/apt,,30,1,2018-06-24,0.01,1,0,0,
6865393,Downtown Mong Kok Mtr Lux. dec 4 beds 2 baths,4971086,Alice,,Yau Tsim Mong,22.32206,114.17041,Entire home/apt,1421,2,393,2025-09-20,3.20,7,208,24,
6865394,Mid Town Mong Kok Mtr 4 beds+2 baths,4971086,Alice,,Yau Tsim Mong,22.32218,114.17034,Entire home/apt,1351,2,254,2025-09-22,2.26,7,96,36,
6994176,"1 min MTR, safe and clean - 2",31947768,Nuts,,Yau Tsim Mong,22.30264,114.17313,Private room,,28,145,2025-06-29,1.22,8,13,10,
7057013,Private Studio 9 mins MTR from Central,23134064,Dustin,,Yau Tsim Mong,22.32059,114.16137,Entire home/apt,310,28,1,2016-01-03,0.01,9,287,0,
7094585,"Soho Luxury Apt, All New Renos *1B",14861546,Tane Residence,,Central & Western,22.28428,114.15273,Entire home/apt,733,20,12,2023-02-03,0.10,124,313,0,
7117981,D1-Twin Bed Room with bathroom KamMunGuestHouse,37289493,Ken,,Yau Tsim Mong,22.31676,114.16967,Private room,406,1,107,2025-02-11,0.87,28,321,2,
7143094,23%off Studio near Subway LT3,10575316,Mark,,Central & Western,22.288771925500498,114.14430003468345,Entire home/apt,529,3,112,2025-08-26,0.90,4,136,22,
7143198,21B %off Studio near Subway WiFi1B,10575316,Mark,,Central & Western,22.28864,114.14448,Entire home/apt,351,3,41,2025-09-01,0.33,4,237,9,
7182089,1B flat+amazing roof at Star Street,9079679,Lisanne,,Wan Chai,22.27476,114.16849,Entire home/apt,873,8,52,2018-10-05,0.42,1,43,0,
7186750,B4-DoubleRoom &private bathroom Kam mun GuestHouse,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,,2,190,2025-07-29,1.55,28,294,12,
7186978,L3 Inn : Double Bed Room A,31381356,Wilson,,Yau Tsim Mong,22.29819,114.17233,Hotel room,286,2,197,2025-09-02,1.63,7,76,25,
7207956,Penthouse studio with rooftop,37744496,Wendy,,Central & Western,22.281521,114.130225,Entire home/apt,1980,3,0,,,1,263,0,
7218421,Spacious 45m2 flat with Private Roof Top WanChai,4948825,Juan Carlos,,Wan Chai,22.27499,114.17113,Entire home/apt,,24,8,2025-09-07,0.07,1,0,4,
7218828,Fortune Inn Two beds Room 15 溫馨雙床房,37385532,Hung Mui,,Yau Tsim Mong,22.29715,114.17359,Private room,,1,48,2025-02-17,0.41,2,0,4,
7228030,listing_id: 7228030Family room 5 people/5people Private Room Ensuite,30098437,Dragon Hostel,,Yau Tsim Mong,22.31923,114.17156,Private room,700,1,21,2024-08-30,0.18,18,337,0,
7265155,Cosy room in Sai Ying Pun heart of HK Female Only,38038089,Heather,,Central & Western,22.28823,114.14595,Private room,505,1,79,2025-04-19,0.90,1,62,7,
7375957,T2-Guest House-Triple Room with private bathroom,37289493,Ken,,Yau Tsim Mong,22.31684,114.16962,Private room,491,2,167,2025-09-10,1.38,28,265,13,
7391438,D5-Standard Twin Bed Room with private bathroom,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,383,2,188,2025-08-29,1.55,28,286,25,
7391649,B2 DoubleBed Room with bathroom KamMunGuest house,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,404,1,140,2025-08-30,1.14,28,308,9,
7441176,"1 MIN to MTR, clean and quiet",31947768,Nuts,,Yau Tsim Mong,22.30275,114.1712,Private room,,28,93,2025-02-16,0.79,8,34,3,
7503281,Standard double-person room,35448674,Panda,,Yau Tsim Mong,22.31792,114.17132,Private room,350,1,50,2024-12-05,0.40,10,82,3,
7517247,THIS IS OUR ROOM 1/ 1號房/これは、私たちの部屋1,35448674,Panda,,Yau Tsim Mong,22.31818,114.17164,Private room,,1,26,2025-03-03,0.21,10,0,2,
7517361,THIS IS OUR ROOM 2/ 2號房/これは、私たちの部屋2,35448674,Panda,,Yau Tsim Mong,22.3179,114.17014,Private room,515,1,121,2025-01-01,0.98,10,85,3,
7517438,THIS IS OUR ROOM 3/ 3號房/これは、私たちの部屋3,35448674,Panda,,Yau Tsim Mong,22.31829,114.17153,Private room,,1,36,2023-05-01,0.29,10,0,0,
7517470,THIS IS OUR ROOM 5/ 5號房/これは、私たちの部屋5,35448674,Panda,,Yau Tsim Mong,22.31766,114.16977,Private room,,1,65,2025-04-06,0.53,10,0,1,
7517501,THIS IS OUR ROOM 6/ 6號房/これは、私たちの部屋6,35448674,Panda,,Yau Tsim Mong,22.31959,114.1698,Private room,301,1,88,2025-07-17,0.71,10,78,5,
7517547,THIS IS OUR ROOM 7/ 7號房/これは、私たちの部屋7,35448674,Panda,,Yau Tsim Mong,22.31755,114.17092,Private room,,1,52,2025-01-02,0.42,10,0,1,
7534875,Hop Inn - Twin (bunk),2846792,Hop Inn,,Yau Tsim Mong,22.29699,114.17577,Private room,765,1,1,2023-01-09,0.03,11,227,0,
7534916,Hop Inn - Quad,2846792,Hop Inn,,Yau Tsim Mong,22.29669,114.17375,Private room,,1,4,2018-10-28,0.03,11,211,0,
7684573,A spacious quiet and cozy bamboo pad near Central,2779264,Julia,,Central & Western,22.28675,114.14766,Entire home/apt,1082,5,45,2025-09-02,0.41,1,290,14,
7701968,listing_id: 7701968(5) The standard big bed room!listing_id: 7701968 listing_id: 7701968(Room 5) clean and tidy!,40376086,Mei,,Yau Tsim Mong,22.30531,114.1708,Private room,289,1,415,2025-09-04,3.37,9,60,35,
7743921,"(7) standard double room (Room 7). With street windows, two beds can be combined into a large bed",40376086,Mei,,Yau Tsim Mong,22.30671,114.17271,Private room,361,1,387,2025-08-30,3.15,9,54,51,
7760948,Private room near Airport and Metro,40809260,Inge,,Islands,22.287761313331252,113.94251516297352,Private room,298,1,2,2024-02-05,0.06,1,0,0,
7766571,One twin bed that is clean and comfortable!listing_id: 7766571 listing_id: 7766571(Number 2),40376086,Mei,,Yau Tsim Mong,22.30529,114.17091,Private room,277,1,395,2025-09-04,3.25,9,74,50,
7809941,標準大床房,10625315,H.Z,,Yau Tsim Mong,22.3199,114.17074,Private room,,1,28,2024-08-04,0.24,7,0,0,
7828921,Triple Room,38038584,Jim,,Yau Tsim Mong,22.3183,114.17118,Private room,,10,63,2019-03-23,0.52,11,0,0,
7849295,Hop Inn - 6 Bed Private room,2846792,Hop Inn,,Yau Tsim Mong,22.297222,114.174828,Hotel room,1800,1,3,2017-08-29,0.03,11,0,0,
7922785,Female Dorm Bed#2@269 Hennessy Road,2767794,Check Inn HK,,Wan Chai,22.27825,114.17699,Shared room,186,1,81,2025-03-20,0.71,25,365,2,
7931794,"(3) 干、濕分開,溫馨雙人大床房間，床的尺寸是1.3x1.8米（double size)!",40376086,Mei,,Yau Tsim Mong,22.3047,114.17232,Entire home/apt,323,1,492,2025-09-15,4.02,9,45,62,
8143176,"Independent apartment, City One
Apartment",26845194,Carol,,Sha Tin,22.38425,114.20235,Private room,367,2,78,2024-09-23,0.64,1,264,1,
8244584,"太子地鐵站,大房間,連排大窗,Female only",42195207,Lisa,,Sham Shui Po,22.32642,114.16541,Private room,848,1,48,2019-04-14,0.42,2,364,0,
8263542,saikung village house,43574043,Jiawen,,Sai Kung,22.35747,114.24811,Private room,495,14,100,2023-07-08,0.82,3,364,0,
8492683,Triple Room（one double bed + one single bed ）,38038584,Jim,,Yau Tsim Mong,22.31852,114.17116,Private room,,30,30,2018-11-22,0.25,11,0,0,
8506914,"Soho Luxury Apt, All New Renos *1A",14861546,Tane Residence,,Central & Western,22.2828,114.15071,Entire home/apt,641,30,3,2015-11-04,0.02,124,308,0,
8541215,"(10)溫馨雙人 大床房(房號10)。有街窗,幹淨整齊!全新豪華裝修!",40376086,Mei,,Yau Tsim Mong,22.30685,114.17089,Private room,440,1,320,2025-09-14,2.64,9,45,46,
8560247,1 min to MTR ~ New decoration,31947768,Nuts,,Yau Tsim Mong,22.3038,114.17082,Entire home/apt,430,28,15,2024-06-15,0.13,8,45,0,
8566331,"2 Single Beds w/ Bath, near MTR, #5",45083648,Anna,,Yau Tsim Mong,22.30922,114.17253,Private room,450,1,144,2025-08-10,1.19,6,241,5,
8572527,Quadruple Room(Double Beds),38038584,Jim,,Yau Tsim Mong,22.3183,114.17118,Private room,,1,30,2017-12-30,0.25,11,0,0,
8577027,"2 Single Beds w/ Bath, near MTR, #6",45083648,Anna,,Yau Tsim Mong,22.30913,114.17209,Private room,,1,183,2025-08-19,1.52,6,115,3,
8577530,"2 Single Beds w/ Bath, near MTR, #4",45083648,Anna,,Yau Tsim Mong,22.30958,114.17244,Private room,350,1,105,2025-08-20,0.87,6,205,4,
8577673,"2 Beds for 3 w/ Bath, near MTR, #1",45083648,Anna,,Yau Tsim Mong,22.3093,114.17224,Private room,500,1,133,2025-08-17,1.10,6,355,12,
8597565,B6 DoubleBed Room with bathroom KamMun Guest house,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,414,2,193,2025-08-28,1.60,28,285,28,
8597633,D2-Standard Twin Bed Room with private bathroom,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,406,1,190,2025-07-01,1.57,28,324,10,
8598431,"1 Queen Bed w/ Bath, near MTR, #8",45083648,Anna,,Yau Tsim Mong,22.30914,114.17235,Private room,,1,97,2025-08-29,0.80,6,85,9,
8682428,Rm01 - Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.30944,114.1701,Private room,450,1,6,2023-06-24,0.05,6,266,0,
8690068,Rm11 - 2 Single bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.30897,114.16987,Private room,450,1,5,2019-01-01,0.05,6,266,0,
8722428,Rm04 - 1 Single & 1 Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.30993,114.17032,Private room,579,1,13,2019-04-27,0.12,6,358,0,
8723394,Rm12 - 1 Single & 1 Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.30793,114.17016,Private room,,1,17,2025-05-04,0.16,6,362,1,
8723482,Rm03 - 2 Single & 1 Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.3079,114.17031,Private room,679,1,33,2025-05-05,0.27,6,365,1,
8723550,Rm05 - 2 Single & 1 Double bedroom,45593979,銀河賓館,,Yau Tsim Mong,22.30994,114.17059,Private room,775,1,22,2019-05-04,0.18,6,361,0,
8775303,"Flat B: private bathroom, private kitchen pantry",9463394,Three Little Monks,,Central & Western,22.285123825073242,114.15109252929688,Entire home/apt,,28,55,2025-07-30,0.46,2,39,2,
8805100,"1509-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30766,114.17261,Private room,,2,1,2016-10-03,0.01,22,14,0,
8818893,"1 King Bed w/ Bath, near MTR, #3",45083648,Anna,,Yau Tsim Mong,22.31028,114.17262,Private room,450,1,45,2024-05-02,0.37,6,206,0,
8821534,Hop Inn - 8 Bed Mixed Dorm,2846792,Hop Inn,,Yau Tsim Mong,22.29765,114.17395,Shared room,240,1,85,2025-08-31,0.71,11,259,6,
8831109,Hop Inn - 6 Bed Mixed Dorm,2846792,Hop Inn,,Yau Tsim Mong,22.29825,114.17542,Shared room,260,1,90,2025-05-21,0.82,11,266,11,
8858198,B1-MTR站旁/旺角站/大床房有窗/有獨立衛浴 Kammun Guest House,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,404,1,183,2025-08-10,1.51,28,302,12,
8858675,D4Twin Bed Room with  bathroom KamMunGuestHouse,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,399,2,104,2025-08-27,0.87,28,315,26,
